epoch,epoch_loss,lmi_loss,eta_loss
22,1.311096341006895,"tensor(-152.3840287, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
23,1.3087450375512006,"tensor(-152.7242343, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
24,1.3064213241412823,"tensor(-153.0580440, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
25,1.3041036969977646,"tensor(-153.3856874, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
26,1.301789639098575,"tensor(-153.7073798, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
27,1.2994860035647688,"tensor(-154.0233252, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
28,1.2971865402329645,"tensor(-154.3337169, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
29,1.2948960939102792,"tensor(-154.6387373, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
30,1.2926072329116425,"tensor(-154.9385600, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
31,1.29032400107675,"tensor(-155.2333495, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
32,1.288055499596997,"tensor(-155.5232621, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
33,1.2857929009288307,"tensor(-155.8084470, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
34,1.2835333606201647,"tensor(-156.0890458, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
35,1.2812743356338763,"tensor(-156.3651940, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
36,1.2790268853085824,"tensor(-156.6370204, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
37,1.276783196920428,"tensor(-156.9046487, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
38,1.2745423630795818,"tensor(-157.1681966, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
39,1.2723067440569664,"tensor(-157.4277770, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
40,1.2700732749194443,"tensor(-157.6834977, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
41,1.2678430411271102,"tensor(-157.9354622, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
42,1.2656197243133696,"tensor(-158.1837702, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
43,1.2634087725898082,"tensor(-158.4285168, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
44,1.2611975311801045,"tensor(-158.6697931, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
45,73.7038035427029,"tensor(-158.9076176, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
46,1.3184703544634562,"tensor(-159.1416140, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
47,1.316014355474557,"tensor(-159.3730122, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
48,1.3135667902976116,"tensor(-159.6012717, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
49,1.3111271673101343,"tensor(-159.8264679, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
50,1.3086972569631221,"tensor(-160.0486737, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
51,1.3062843936090278,"tensor(-160.2679586, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
52,1.3038771632077641,"tensor(-160.4843902, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
53,1.301474574525517,"tensor(-160.6980339, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
54,1.2990770639395464,"tensor(-160.9089527, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
55,1.296682115188903,"tensor(-161.1172067, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
56,1.2942869333878386,"tensor(-161.3228553, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
57,1.2918915910595954,"tensor(-161.5259551, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
58,1.2895059676746727,"tensor(-161.7265608, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
59,1.28712365071052,"tensor(-161.9247256, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
60,1.284759128087124,"tensor(-162.1205010, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
61,1.2824012232213737,"tensor(-162.3139361, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
62,1.2800481415124285,"tensor(-162.5050802, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
63,1.2777063353121234,"tensor(-162.6939792, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
64,1.275372580597223,"tensor(-162.8806787, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
65,1.273048346291483,"tensor(-163.0652223, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
66,1.2707304613021586,"tensor(-163.2476530, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
67,1.2684188098063718,"tensor(-163.4280118, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
68,1.2661075639670318,"tensor(-163.6063391, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
69,1.2637985204161393,"tensor(-163.7826735, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
70,1.2614920723135314,"tensor(-163.9570532, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
71,1.2591947901102025,"tensor(-164.1295146, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
72,1.256903397597702,"tensor(-164.3000934, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
73,1.2546147763101803,"tensor(-164.4688245, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
74,1.2523322301448918,"tensor(-164.6357418, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
75,1.2500538853501328,"tensor(-164.8008778, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
76,1.2477867544370953,"tensor(-164.9642644, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
77,1.245533631057259,"tensor(-165.1259329, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
78,1.2432855919996466,"tensor(-165.2859136, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
79,1.24104566039106,"tensor(-165.4442357, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
